Column1;date;username;tweet;location;label
589;27/12/2022 10:34;GeryNelwan;Anies radikal dan diperbudak kelompok terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/mVT8GrYDog;DKI JAKARTA;0
590;27/12/2022 10:33;GeryNelwan;Anies seorang yang intoleran dan radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/vbZSf7HEMw;DKI JAKARTA;0
591;27/12/2022 10:33;GeryNelwan;Anies manusia perusak dan pembawa bencana bagi NKRI Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/9yLbTw9wTm;DKI JAKARTA;0
592;27/12/2022 10:33;GeryNelwan;"Anies hanya akan membawa perpecahan &amp; kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/vVUQZBwcOK";DKI JAKARTA;0
593;27/12/2022 10:32;GeryNelwan;Anies ditolak keras oleh berbagai lapisan warga - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/OguYcyE5Fb;DKI JAKARTA;0
594;27/12/2022 10:32;GeryNelwan;Waspada kehadiran Anies membawa kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/Uy6f8fXjKY;DKI JAKARTA;0
595;27/12/2022 10:32;GeryNelwan;Anies budak dari ormas radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/VIWG3Qu0cC;DKI JAKARTA;0
596;27/12/2022 10:22;BakomstraTGalek;Demokrat Sebut Mayoritas Konstituen Inginkan Duet Anies Baswedan - AHY di 2024 #PartaiDemokrat #AHYPimpinPerubahan  https://t.co/zz6jUyosa4;DKI JAKARTA;0
597;27/12/2022 10:21;BakomstraTGalek;Duet Anies Baswedan - AHY di 2024 #PartaiDemokrat #AHYPimpinPerubahan  https://t.co/zz6jUyosa4;DKI JAKARTA;0
598;27/12/2022 10:19;JohnCalifer;Bapak politim identitas Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/ULt5ZncyAp;DKI JAKARTA;0
599;27/12/2022 09:52;BoogieBear1318;MPI Lampung adalah Jelmaan Kelompok HTI atau FPI Yang terlibat Kontrak Politik dengan Anies Baswedan  #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/sCtHfNK6vb;DKI JAKARTA;0
600;27/12/2022 09:44;IndosatF;Anies Baswedan buruk ga ada prestasinya bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/QjVe9rPnME;DKI JAKARTA;0
601;27/12/2022 08:03;sugito43334255;@QaillaAsyiqah @aniesbaswedan galak waktu kurus  https://t.co/rCVxq4QdQz;DKI JAKARTA;0
602;27/12/2022 06:02;goesnie2;@ifull1934 @andryanz12 @aniesbaswedan Pekai senang agama satu dan agama lainnya beseteru.lah;DKI JAKARTA;0
603;27/12/2022 05:39;KakangP48188441;Ouhh begono ya @aniesbaswedan;DKI JAKARTA;0
604;26/12/2022 20:16;Dionbonjovi181;@LANGKAHANIES @aniesbaswedan @bos_sir Nasdrun fix ambyarrrrr😂😂  https://t.co/YBHkKSsass;DKI JAKARTA;0
605;26/12/2022 19:46;money_muffins;Wan Anies didukung Simpatisan FPI dan HTI, TENGGELAMKAN ANIES BASWEDAN  #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/6uUCBVpUq2;DKI JAKARTA;0
606;26/12/2022 19:05;dharmaofficiall;@QaillaAsyiqah @aniesbaswedan Kasihan mereka... udah demo ujan-ujanan, ngak dibayar pula (katanya uang demo dibawa kabur koordinator);DKI JAKARTA;0
607;26/12/2022 19:04;GeryNelwan;Waspada ! Anies seorang yang intoleran dan radikal Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/ghFTgwcqhp;DKI JAKARTA;0
608;26/12/2022 19:03;GeryNelwan;Anies memecah belah bangsa dengan politik identitas Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/Lu600F9ZbD;DKI JAKARTA;0
609;26/12/2022 19:03;GeryNelwan;Waspada Anies bersama simpatisan ormas terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/PQzhEzBxp5;DKI JAKARTA;0
610;26/12/2022 19:03;GeryNelwan;Anies otak udang, budak kelompok radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/nmoVw07wwP;DKI JAKARTA;0
611;26/12/2022 18:01;danieldnl91;@MoTeeTee @BudTeguh @UyokBack @marlina_idha @Mdy_Asmara1701 @AndiSinulingga @abu_waras @ekowboy2 @bachrum_achmadi @NasDem @Relawananies @musniumar @aniesbaswedan @DediMulyadi71 duh 😂😂😂;DKI JAKARTA;0
612;26/12/2022 15:52;Justonedy2;@Sukardi2017 @aniesbaswedan Malah menerima di baptis dgn nama Yohanes Anis Baswedan.;DKI JAKARTA;0
613;26/12/2022 14:38;masmobit;@QaillaAsyiqah @aniesbaswedan Keren, oratornya juga baca teks...;DKI JAKARTA;0
614;26/12/2022 13:40;bonank771;"@Relawananies semoga pak @aniesbaswedan berduet dengan Kang @aheryawan aamiin betulkan @sobataher_ @PKSejahtera @PKSJaksel @pksjabar @PKSDKIJakarta bukan berpasangan dgn si @AgusYudhoyono ane  &amp;keluarga golput kalo berpasangan dengan si @AgusYudhoyono";DKI JAKARTA;1
615;26/12/2022 13:15;ANDI_DJUNAIDI;@aniesbaswedan @feryfarhati Hal yg sering dianggap sepele membawa oleh2 utk keluarga di rumah. Padahal ini salah satu yg bisa menambah keharmonisan.  #aniesbaswedan  #untukindonesia;DKI JAKARTA;1
616;26/12/2022 11:31;Chang67428409;Anies Baswedan otak curang !!!  . #HTIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal;DKI JAKARTA;0
617;26/12/2022 11:17;SateMadura170;Warga Lakukan Aksi Demo Tolak Kedatangan Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/bAODB9FvAQ;DKI JAKARTA;0
618;26/12/2022 11:00;GeryNelwan;Warga Solo menolak kedatangan Anies yang membawa kampanye politik identitas - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/dZg6ItAq5i;DKI JAKARTA;0
619;26/12/2022 10:59;GeryNelwan;Anies ditolak mentah-mentah oleh masyarakat Solo - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/FYxG57dHtO;DKI JAKARTA;0
620;26/12/2022 10:59;GeryNelwan;Anies telah memberikan contoh yang buruk karena curi start kampanye - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/ry7DOM7ZeL;DKI JAKARTA;0
621;26/12/2022 10:59;GeryNelwan;Warga Solo menolak Anies si bapak politik identitas Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/LsD85dXMyR;DKI JAKARTA;0
622;26/12/2022 10:58;GeryNelwan;Surakarta tolak Anies Baswedan karena dia pemecah belah bangsa - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/1aMKQA1PGe;DKI JAKARTA;0
623;26/12/2022 10:53;ammarsuhada;@aniesbaswedan Selamat Natal pak;DKI JAKARTA;0
624;26/12/2022 09:29;Jay_Riesman66;@algaruti80 @Ardi39514267 @marlina_idha Betul sekali ..., @aniesbaswedan emang pintar ..., pintar nilep anggaran, pintar retorika, pintar tatakata ...;DKI JAKARTA;0
625;26/12/2022 09:07;GeryNelwan;Anies kinerjanya bobrok hancur berantakan - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/rBKtHKOYwi;DKI JAKARTA;0
626;26/12/2022 09:07;GeryNelwan;Anies radikal dan diperbudak kelompok terlarang - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/69ntBrcVj1;DKI JAKARTA;0
627;26/12/2022 09:06;GeryNelwan;Anies seorang yang intoleran dan radikal - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/y8GDhG1hLG;DKI JAKARTA;0
628;26/12/2022 09:05;GeryNelwan;Anies manusia perusak dan pembawa bencana bagi NKRI Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/O1s4cgOtEk;DKI JAKARTA;0
629;26/12/2022 09:04;GeryNelwan;"Anies hanya akan membawa perpecahan &amp; kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/YCUmdzJ6hI";DKI JAKARTA;0
630;26/12/2022 09:04;GeryNelwan;Anies ditolak keras oleh berbagai lapisan warga - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/xyOb9QSlRs;DKI JAKARTA;0
631;26/12/2022 09:03;GeryNelwan;Waspada kehadiran Anies membawa kehancuran - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/h82yVG7jLB;DKI JAKARTA;0
632;26/12/2022 09:03;GeryNelwan;Anies budak dari ormas radikal gak bisa kerja - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/0sGvOSbT9Y;DKI JAKARTA;0
633;26/12/2022 08:36;IndosatF;Banjir dimana mana Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/3lJxVsnB9K;DKI JAKARTA;0
634;26/12/2022 08:36;IndosatF;Bnyak omong Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/9zO3dN2SFM;DKI JAKARTA;0
635;26/12/2022 08:35;IndosatF;5 tahun dijakarta gada hasil Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor  https://t.co/Ejk3qHEpPF;DKI JAKARTA;0
636;26/12/2022 08:35;IndosatF;Anies bapak politik Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah  https://t.co/x6F4Sfr9qO;DKI JAKARTA;0
637;26/12/2022 08:35;IndosatF;Salah satu karya anies Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor  https://t.co/9f5uvnX9X6;DKI JAKARTA;0
638;26/12/2022 08:34;IndosatF;Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/1HV1mokArn;DKI JAKARTA;0
639;26/12/2022 08:34;IndosatF;Tidak berbuat apa apa Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/uICs50Vcgs;DKI JAKARTA;0
640;26/12/2022 08:34;IndosatF;Banyak bacot Anies Baswedan tidak ada prestasi alias bodoh #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebih  https://t.co/1iSbXvykFO;DKI JAKARTA;0
641;26/12/2022 08:09;Nasrullah_PD;@aniesbaswedan semoga amalan beliau diterima.....;DKI JAKARTA;0
642;26/12/2022 07:53;yudar30;Kita perjuangkan agar Anies  Baswedan menjadi pemimpin dgn tekad perubahan.lepas dr cengkraman oligarki yg jelas menyengsarakan rakyat memperkaya yg menghisap sumber dana dan alam Indonesia hanya utk golongan mrk .;DKI JAKARTA;0
643;26/12/2022 06:45;maulidin_ahmat;@BukanRajaNgibul @arivpermana @Sauki_Futaki @R_min80 @aniesbaswedan Iy bng, itu gw zoom, SS dkit, biar bpk yg sibuk kerja ini tau, kalo fto yg d kirim gerombolannya adalh hoax...;DKI JAKARTA;0
644;26/12/2022 06:38;Junz_backup;@kangdede78 @aniesbaswedan Wow...Yohanies Baswedan jd pengikut Sexte🤭🙈;DKI JAKARTA;0
645;26/12/2022 06:27;maulidin_ahmat;@arivpermana @BukanRajaNgibul @Sauki_Futaki @R_min80 @aniesbaswedan Sambil kerja, sambil ngecek gambar ini bisa ya pak. Udah saya zoom trus SS dkit, biar jelas... 🙏😊  https://t.co/2UgQef48On;DKI JAKARTA;0
646;26/12/2022 06:25;maulidin_ahmat;"@abiskesuspen @arivpermana @R_min80 @aniesbaswedan Bapak ibu cebong saudaraku, tlg, kpan"" Kalo bkin hoax pinter dikit editannya, minimal agak rapi lah, biar gk menunjukkan kepintaran kalian yg d bawah rata""... 😊🙏  https://t.co/AKz4ApV9yE";DKI JAKARTA;0
647;26/12/2022 06:04;iKhalis;Saya saksi penerima BOTI yang terstruktur dan sistematis. Kontrol dan pencairan melibatkan lembaga Masjid dan Lembaga ibadah lainnya secara kolaboratif.  Kalau ada yg blg @aniesbaswedan intoleran fix dia nggak tinggal di @DKIJakarta atau numpang tinggal tapi #toxiccomunity;DKI JAKARTA;0
648;26/12/2022 01:49;HabibMu50362599;"@aniesbaswedan @NasDem @NasDem_Sulsel77 KORUPTOR ITU PKI LAKNAT &amp; OLIGARKI SERAKAH BIADAB   https://t.co/jYfhe9Rzsq";DKI JAKARTA;0
649;26/12/2022 00:57;NurulAeni1190;#aniesbaswedan #ridwankamil #sandiagauno #jokowi #capres #cawapres #puanmaharani #cakimin  #indonesia #exploresukabumi #kotasukabumi #infosukabumi #visitcianjur #sukabumitoday #explorecianjur #infocianjur #ciracap #caringin #cibadak #cisaat;DKI JAKARTA;0
650;26/12/2022 00:08;Nasrullah_PD;@aniesbaswedan aminn;DKI JAKARTA;1
651;25/12/2022 21:27;CarrieLayangan;Jakrta hancur ditangan Anies Baswedan! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #TenggelamkanAniesBaswedan #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/NzH5MIS3j4;DKI JAKARTA;0
652;25/12/2022 20:21;masdwika;@agungmozin @Matahari_1912 @RadarKorupsi @uusbustami @paidjo2018 @IiiZahrah @CindyBexter @mueeza02 @basela71008 @k4yyona_ @yaminhariyanto @Patiunus14 @DrEvaChaniago @DrTaufan1 @CutSarina5 @effzar_za @nugrohost7 @HerrySuryya @DjudjuP @Mdy_Asmara1701 @IJM @HRF @HeriMaryadi15 @msaid_didu @MichelAdam5l5 @AgusYudhoyono @MuhammadJafarK4 @FPD_DPR @LAZARUSCHAKWERA @dr_koko28 @democrazymedia @resep_JSR @Fatah_drSPM @BanggaKadrun @FPKSDPRRI @RiswanHaris212 @liem_id @suryapaloh18 @NasDem @PDemokrat @aniesbaswedan @susno2g @MSKaban3 @BennyHarmanID @hincapandjaitan @Amien__Rais @RidhoRahmadi85 @say_ulva @KPU_ID Max Moein;DKI JAKARTA;0
653;25/12/2022 20:04;AnisaLes1209;#aniesbaswedan #ridwankamil #sandiagauno #jokowi #capres #cawapres #puanmaharani #cakimin  #indonesia #exploresukabumi #kotasukabumi #infosukabumi #visitcianjur #sukabumitoday #explorecianjur #infocianjur #ciracap #caringin #cibadak #cisaat;DKI JAKARTA;1
654;25/12/2022 19:44;iwandermawan63;@SantorinisSun Selamat Natal......damai yaaaa.... Baik2 saja @aniesbaswedan;DKI JAKARTA;1
655;25/12/2022 19:43;GeryNelwan;Forum Masyarakat Soloraya Gelar Aksi Tolak Kedatangan Anies Baswedan, Bentangkan Spanduk Bapak Politik Identitas #BapakPolitikIndentitas #TolakAnies   https://t.co/v33JsQZr6i;DKI JAKARTA;0
656;25/12/2022 19:42;GeryNelwan;Warga Lakukan Aksi Demo Tolak Kedatangan Anies Baswedan #BapakPolitikIndentitas #TolakAnies  https://t.co/MzEvHxNumf;DKI JAKARTA;0
657;25/12/2022 19:27;mariakartika55;rakyat semakin solid untuk menolak berbagai kegiatan safari politik Anies Baswedan.  https://t.co/cV7sxPqu3r;DKI JAKARTA;0
658;25/12/2022 19:26;mariakartika55;satukan suara tolak kampenye Anies Baswedan dimanapun❌❌  https://t.co/xRFMy9Bqnw;DKI JAKARTA;0
659;25/12/2022 19:24;Gigihpramon0;Anies Baswedan sudah offside dan telah memberikan contoh buruk berupa sikap curi start kampanye Pemilu 2024. #TolakAnies  https://t.co/1UBtXv0ej1;DKI JAKARTA;0
660;25/12/2022 19:19;alexandreanov;@ZettaZahra2 @aniesbaswedan Jelas beda.. Gk level ..;DKI JAKARTA;0
661;25/12/2022 19:03;GeryNelwan;Anies kinerjanya bobrok hancur berantakan - Tolak Anies Baswedan - #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/zjvjcvEuuk;DKI JAKARTA;0
662;27/12/2022 19:38;king_leond;Anies Baswedan Biadap ! #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/9963gv1nHH;GORONTALO;0
663;27/12/2022 19:34;king_leond;Anies Baswedan makin lucu ! siapa jg yang mau pilih anda Pembohong #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/gcJLd1lHfl;GORONTALO;0
664;27/12/2022 18:08;olisalhady;anies baswedan radikal #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/qvuzw2oOEU;GORONTALO;0
665;27/12/2022 17:42;bangAmi72481373;@LANGKAHANIES @aniesbaswedan Keren ARB😍😍;GORONTALO;1
666;27/12/2022 17:37;christianiiyan;anies baswedan radikal #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/sW718WAhmn;GORONTALO;0
667;27/12/2022 12:07;ifoelslanker;@QaillaAsyiqah @aniesbaswedan 😅😅😅;GORONTALO;1
668;27/12/2022 11:39;Cacaaa82324482;Masyarakat Sulawesi barat menolak Anies Baswedan  #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualita  https://t.co/NjjdXS18k2;GORONTALO;0
669;27/12/2022 11:13;jajangbunase;@SariYolanda_ Nasdemgoblok! Anies Baswedan kerjanya Amburadul;GORONTALO;0
670;27/12/2022 10:45;rikotuntung;@Tita83079013 @aniesbaswedan Cocok itu sdh..😀😀;GORONTALO;1
671;27/12/2022 10:04;FuragaAns;Anies Baswedan didukung simpatisan kelompok radikal #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal  https://t.co/0lONkG6IRK;GORONTALO;0
672;27/12/2022 08:53;king_leond;Wong Solo Tolak Anies Baswedan #HTIFPIDukungAnies #AniesDidukungKHILAFAH #AniesNasdemOut  #TenggelamkanAniesBaswedan #TenggelamkanPartaiNasdem #GoodByeNasdemAnies #AniesDidukungKoruptor #AniesPendukungKhilafah #AniesPendukungOrmasRadikal #PribumiLebihBerkualitas  https://t.co/u1qUVanrr4;GORONTALO;0
