Column1;date;username;tweet;location;label
662;26/11/2022 15:06;Darcie48710203;Dukung Ganjar Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Cq0FFyWdab;KALIMANTAN UTARA;1
663;26/11/2022 14:57;AhmadBadaroe;Ganjar Pranowo siap untuk bang dan negara   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/eFX1oZr3bb;KALIMANTAN UTARA;1
664;26/11/2022 13:10;Kathey58779168;Ayo dukung Ganjar Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/wsFceHR4KL;KALIMANTAN UTARA;1
665;26/11/2022 13:10;Kathey58779168;Pilih Ganjar Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/qf74SoFaUb;KALIMANTAN UTARA;1
666;26/11/2022 13:08;Darcie48710203;Ganjar sangat cocok Presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/4jgDkdVzEi;KALIMANTAN UTARA;1
667;26/11/2022 13:05;Darcie48710203;Ganjar Pilihan Warga Presiden 2024 mantap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/KTysRMTVtQ;KALIMANTAN UTARA;1
668;26/11/2022 13:05;Darcie48710203;Ganjar Cocok Jadi Presiden 2024 mantap #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/2gi8WqykIB;KALIMANTAN UTARA;1
669;26/11/2022 12:40;jarangbreak77;the next sih klo gua beliau satu ini  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/xaRA4dPU9d;KALIMANTAN UTARA;1
670;26/11/2022 12:07;rastavara30;Bukti kepedulian sahabat Ganjar untuk korban terdampak bencana alam 👍 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/xFKqRxI2Tb;KALIMANTAN UTARA;1
671;26/11/2022 12:07;rastavara30;Sahabat Ganjar hadirkan posko tanggap darurat untuk korban gempa di Cianjur 👍 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/wxh9jhi6dE;KALIMANTAN UTARA;1
672;26/11/2022 11:52;primusanggarata;Dukung Ganjar yabg peduli betul dengan SDM anak bangsa   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/7rEINA0jtQ;KALIMANTAN UTARA;1
673;26/11/2022 11:51;primusanggarata;Dukung Ganjar Pranowo The Next President RI 2024 🇮🇩👍👍  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/kd5asfaoAY;KALIMANTAN UTARA;1
674;26/11/2022 11:49;anwargigi;"""Lihat juga, lihat rambutnya, wah..kalau rambutnya putih semuanya, ini mikiri rakyat ini"" - Joko Widodo (26 November 2022)  #GanjarPranowo #Jokowi #gpfor2024  https://t.co/dt4g5LvBuY";KALIMANTAN UTARA;1
675;26/11/2022 11:48;RadenSumbu;Dukung Ganjar Pranowo yang giat membangun  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/y5RLAfOSHs;KALIMANTAN UTARA;1
676;26/11/2022 11:41;KanjengReseh;Dukung Ganjar maju capres 2024   #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/cxhh3DKvpq;KALIMANTAN UTARA;1
677;26/11/2022 11:41;KanjengReseh;Dukung partai PPP usulkan Ganjar Pranowo jadi capres 2024  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/NNtqfmOqfF;KALIMANTAN UTARA;1
678;26/11/2022 11:40;KanjengReseh;Dukung Ulama di Jambi akan lakukan ijtima dukung Ganjar Pranowo Capres 2024  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/59n8mfDGFx;KALIMANTAN UTARA;1
679;26/11/2022 11:38;arjunusmanID;Ulama di Sumbar dukung Ganjar Pranowo jadi presiden 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/3M96LUde8Q;KALIMANTAN UTARA;1
680;26/11/2022 11:36;DindaWida;Ganjar dorong kesejahteraan guru, GP pantas jadi Presiden RI 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/oWDvdsf9ne;KALIMANTAN UTARA;1
681;26/11/2022 11:34;Risalahkalapati;Ganjar Pranowo cinta produk dalam negeri, maju untuk Pilpres RI 2024 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/3kfwyPJq94;KALIMANTAN UTARA;1
682;26/11/2022 11:32;Nirman91666590;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/eVA86BfKJg;KALIMANTAN UTARA;1
683;26/11/2022 11:32;Nirman91666590;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/47SH185GuQ;KALIMANTAN UTARA;1
684;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/AYqhtlSXoy;KALIMANTAN UTARA;1
685;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/w8Pc5vIpc2;KALIMANTAN UTARA;1
686;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/225ZgmTasg;KALIMANTAN UTARA;1
687;26/11/2022 11:23;putri_andini93;Ganjar punya prestasi, selalu sejahterakan rakyat  #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/T6vo47Q3MY;KALIMANTAN UTARA;1
688;28/11/2022 04:36;Bella17751025;@cahedewe000 @ChusnulCh__ @arsul_sani @ganjarpranowo Ngga planga plongo,tp kenapa Jateng jadi propinsi Termiskin di Indonesia.kerja2 tp bohong 11-12;KEPULAUAN BANGKA BELITUNG;0
689;28/11/2022 04:34;Siqhiyat;@amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Magelang yo ono bekas e samb*;KEPULAUAN BANGKA BELITUNG;0
690;27/11/2022 23:48;nalabaskara;@puspita3_eka @aniesbaswedan @Mars_Sahsa @ganjarpranowo Report yuk akunnya;KEPULAUAN BANGKA BELITUNG;0
691;27/11/2022 22:55;SangLangit01;@Catatan_ali7 @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo @YaniSunarno Dalan elek nek nampak Esemka Yo ra kroso elak koq🤭;KEPULAUAN BANGKA BELITUNG;0
692;27/11/2022 22:54;SangLangit01;@Samudera_Estu @Catatan_ali7 @gibran_tweet @ganjarpranowo @YaniSunarno  https://t.co/N3Wkz64UKk;KEPULAUAN BANGKA BELITUNG;0
693;27/11/2022 22:47;Win_OnLineid;@presidenmerdeka @mayday444444 @restyca_yah @Speechless__99 @ganjarpranowo 😜🔨  🤣🤣🤣;KEPULAUAN BANGKA BELITUNG;0
694;27/11/2022 22:38;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Blembem? Wirun?;KEPULAUAN BANGKA BELITUNG;0
695;27/11/2022 22:30;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Kampung yg sebelah mana mbak?;KEPULAUAN BANGKA BELITUNG;0
696;27/11/2022 22:06;krezz_cool;@klliiuaaa @chokiaan @ganjarpranowo Khusnudzon aja dulu om, saya yakin kl memang benar pasti menang, silahkan dikawal oleh teman2 di jateng lewat medsos;KEPULAUAN BANGKA BELITUNG;1
697;27/11/2022 21:45;krezz_cool;@chokiaan @ganjarpranowo ya jalan satu2 nya cuma pembuktian di pengadilan itu aja gak ada jalan lagi dan kalaupun ada oknum ya akan terbuka dipengadilan;KEPULAUAN BANGKA BELITUNG;0
698;27/11/2022 20:57;27_derdor;@ganjarpranowo Rambutnya putih kata presiden;KEPULAUAN BANGKA BELITUNG;0
699;27/11/2022 20:49;krezz_cool;@chokiaan @ganjarpranowo Cari sendiri ya mas, yang dilakukan oleh pak suparwi sudah benar dengan melapor kepolisi karna lahan itu ada 2 nama sah, yang dipegang pak suparwi dan PU, hanya bisa diselesaikan dipengadilan, dan tinggal tunggu polisi naikan ini ke kejaksaan, skrang tnggal tunggu hasil dr polisi;KEPULAUAN BANGKA BELITUNG;1
700;27/11/2022 20:22;wowowow33x;cc: @ganjarpranowo @dyah_h_pratiwi  https://t.co/rjvt9SVTJ6;KEPULAUAN BANGKA BELITUNG;0
701;27/11/2022 20:18;daawammm;@chokiaan @ganjarpranowo Pripun Pak @ganjarpranowo;KEPULAUAN BANGKA BELITUNG;1
702;27/11/2022 19:08;ardhisinyoymai2;@ganjarpranowo Tugiman membikin nyaman;KEPULAUAN BANGKA BELITUNG;0
703;27/11/2022 18:58;Bella17751025;@ChusnulCh__ @arsul_sani @ganjarpranowo Nih Bong Buzzer dongo (Buzzer yg lain dapat aliran dana) kalau buzzer satu ini aliran dongo  https://t.co/jBoQCZlUhH;KEPULAUAN BANGKA BELITUNG;0
704;27/11/2022 18:12;seknasganjar;Ketua SGI DPW KALSEL : Lampu Hijau Presiden Jokowi Meskipun secara tidak langsung Sosok Pemimpin itu adalah Bapak Ganjar Pranowo  @jokowi  @ganjarpranowo  https://t.co/EP8ZX1wkio;KEPULAUAN BANGKA BELITUNG;1
705;27/11/2022 17:37;dikajohn;@gamalharisST @ganjarpranowo qubro siswo aja;KEPULAUAN BANGKA BELITUNG;0
706;27/11/2022 17:03;PRABUOOOO9;@LekMarteg @ganjarpranowo Mantap 👍❤️🇮🇩;KEPULAUAN BANGKA BELITUNG;1
707;27/11/2022 16:56;Karyanti8;@ganjarpranowo Waah kok tambah muda dan ganteng,dahi gak ada kerutan  Berarti gak masuk kriteria pak Jokowi dong;KEPULAUAN BANGKA BELITUNG;0
708;27/11/2022 16:56;nanda_nyz;@ganjarpranowo @veri_setiant_ kok koyok ono sing bedo;KEPULAUAN BANGKA BELITUNG;0
709;27/11/2022 16:49;Apin_Deva;@ganjarpranowo Donge di warna silver pak;KEPULAUAN BANGKA BELITUNG;0
710;27/11/2022 16:10;BuchroniK;@ganjarpranowo Berani bersaing?  https://t.co/hOnf4TNaZJ;KEPULAUAN BANGKA BELITUNG;0
711;27/11/2022 16:08;IgnatioDee;@ganjarpranowo Maskeran daun Binahong, biar kinclong Pak @ganjarpranowo 😀😀😀🙏;KEPULAUAN BANGKA BELITUNG;0
712;27/11/2022 16:02;s4niesolo;@ganjarpranowo Ngenomi...calon ikih...kudu dadi;KEPULAUAN BANGKA BELITUNG;1
713;27/11/2022 15:48;Jay_Riesman66;@baroesy @ganjarpranowo @aniesbaswedan Memang @aniesbaswedan teruji ngibulnya.  Coba @baroesy tunjukkan di mana Lab. Covid yg dibuat @aniesbaswedan? Juga mana robot pemadam kebakaran? Lalu mana RS Covid buatan @aniesbaswedan?;KEPULAUAN BANGKA BELITUNG;0
714;27/11/2022 15:30;AhyariMohammad;@ganjarpranowo sehat slalu pak ganjar;KEPULAUAN BANGKA BELITUNG;1
715;27/11/2022 15:29;ganjarmilenial4;Ganjar milenial center Koordinator wilayah Jabodetabek @edyfaaa @ganjar_center @ganjarpranowo  #ganjarmilenialcenterjabodetabek #ganjarpranowofor2024 semangat mengabdi membangun negeri 🇮🇩  https://t.co/ux02hg4BBb;KEPULAUAN BANGKA BELITUNG;1
716;27/11/2022 15:25;nongandah;Terima kasih Pak @ganjarpranowo, idolaku❤ Dukungan ini sangat berarti bagi saudara kita yang sedang berjuang bertahan. Industri air minum isi ulang terbukti dapat bertahan melewati masa-masa sulit. Ayo kita saling support dan bantu 🙏🙏;KEPULAUAN BANGKA BELITUNG;1
717;27/11/2022 15:21;Saadah90848620;@ganjarpranowo Keren banget PK Ganjar 👍;KEPULAUAN BANGKA BELITUNG;1
718;27/11/2022 14:36;S4N_W1B1;Deklarasi Ulama Se Jambi Dukung Pak @ganjarpranowo  Jadi Presiden 2024 - 2029.  Para Ulama Menilai @ganjarpranowo Bisa Membawa Indonesia Menuju Lebih Baik.  👍👍❤️🇮🇩  https://t.co/qmGIHtYROi;KEPULAUAN BANGKA BELITUNG;1
719;27/11/2022 14:32;miakcikar;Sampai sektor pendidikan jadi perhatian serius Ganjar Pranowo. #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Fe1F8fdbvo;KEPULAUAN BANGKA BELITUNG;1
720;27/11/2022 14:31;miakcikar;Ganjar luar biasa bantu masyarakat. #ganjarpranowo #ganjar_pranowo #GanjarPilihanJokowi #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/I90iRrHRNd;KEPULAUAN BANGKA BELITUNG;1
721;27/11/2022 14:24;PRABUOOOO9;@LekMarteg @ganjarpranowo Ganjar siji Ganjar Kabih,❤️👍 Kembali ke rumah tua,Jawa timur siap hijaukan @ganjarpranowo  #GanjaristIndonesia ❤️🇮🇩;KEPULAUAN BANGKA BELITUNG;1
722;27/11/2022 13:56;asalexist;@TonnyOPondaag @ganjarpranowo Yg sebelah kakek Sugiono ya. 🤣;KEPULAUAN BANGKA BELITUNG;0
723;27/11/2022 13:50;Mahendr95834513;@ganjarpranowo Ganteng pol pak😁;KEPULAUAN BANGKA BELITUNG;1
724;27/11/2022 13:47;yuniot_piliang;Inilah kisi-kisi calon presiden terbaik 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/gWHLTz5N7R;KEPULAUAN BANGKA BELITUNG;1
725;27/11/2022 13:47;yuniot_piliang;Ulama se-Jambi mendukung Ganjar sebagai presiden 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/yDcvHhQzSE;KEPULAUAN BANGKA BELITUNG;1
726;27/11/2022 13:47;yuniot_piliang;kisi-kisi presiden 2024, masyarakat yakin ini adalah yang terbaik😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/2UJ8lDkeGr;KEPULAUAN BANGKA BELITUNG;1
727;27/11/2022 13:47;yuniot_piliang;Masyarakat juga pasti mengerti dan menyetujui akan pernyataan ini😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/Pa45GjPXRD;KEPULAUAN BANGKA BELITUNG;1
728;27/11/2022 13:47;yuniot_piliang;Jokowi beberkan presiden terbaik 2024😍😍🥰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/VdNjwFm65U;KEPULAUAN BANGKA BELITUNG;1
729;27/11/2022 13:47;yuniot_piliang;Ganjar sangat cocok dan ideal sebagai presiden 2024🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/89fW9S81eu;KEPULAUAN BANGKA BELITUNG;1
730;27/11/2022 13:46;yuniot_piliang;Ganjar muliakan para guru-guru🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/RKRLGBiN5c;KEPULAUAN BANGKA BELITUNG;1
731;27/11/2022 13:45;yuniot_piliang;Ganjar dan Jokowi memiliki karakter dan perilaku baik🥰😍🫰 #ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab  https://t.co/zuspt9gPdy;KEPULAUAN BANGKA BELITUNG;1
732;27/11/2022 13:44;Saethea3;@ganjarpranowo Ini Pak @ganjarpranowo ✂️ 😄🙆  https://t.co/L0foja4MKp;KEPULAUAN BANGKA BELITUNG;0
733;28/11/2022 06:40;WiwinWFirdaus;The next of Mr President of Indonesia 🇮🇩 Mr @ganjarpranowo;KEPULAUAN RIAU;1
734;28/11/2022 04:36;Bella17751025;@cahedewe000 @ChusnulCh__ @arsul_sani @ganjarpranowo Ngga planga plongo,tp kenapa Jateng jadi propinsi Termiskin di Indonesia.kerja2 tp bohong 11-12;LAMPUNG;0
735;28/11/2022 04:34;Siqhiyat;@amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo Magelang yo ono bekas e samb*;LAMPUNG;0
736;27/11/2022 23:48;nalabaskara;@puspita3_eka @aniesbaswedan @Mars_Sahsa @ganjarpranowo Report yuk akunnya;LAMPUNG;0
737;27/11/2022 22:55;SangLangit01;@Catatan_ali7 @amr715882 @gibran_tweet @jokowi @ListyoSigitP @ganjarpranowo @YaniSunarno Dalan elek nek nampak Esemka Yo ra kroso elak koq🤭;LAMPUNG;0
738;27/11/2022 22:54;SangLangit01;@Samudera_Estu @Catatan_ali7 @gibran_tweet @ganjarpranowo @YaniSunarno  https://t.co/N3Wkz64UKk;LAMPUNG;0
739;27/11/2022 22:47;Win_OnLineid;@presidenmerdeka @mayday444444 @restyca_yah @Speechless__99 @ganjarpranowo 😜🔨  🤣🤣🤣;LAMPUNG;0
740;27/11/2022 22:38;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Blembem? Wirun?;LAMPUNG;0
741;27/11/2022 22:30;calon_koki;@sinsera99 @vladmirpotin @gibran_tweet @ganjarpranowo Kampung yg sebelah mana mbak?;LAMPUNG;0
742;27/11/2022 22:06;krezz_cool;@klliiuaaa @chokiaan @ganjarpranowo Khusnudzon aja dulu om, saya yakin kl memang benar pasti menang, silahkan dikawal oleh teman2 di jateng lewat medsos;LAMPUNG;1
743;27/11/2022 21:45;krezz_cool;@chokiaan @ganjarpranowo ya jalan satu2 nya cuma pembuktian di pengadilan itu aja gak ada jalan lagi dan kalaupun ada oknum ya akan terbuka dipengadilan;LAMPUNG;0
744;27/11/2022 20:57;27_derdor;@ganjarpranowo Rambutnya putih kata presiden;LAMPUNG;0
745;27/11/2022 20:49;krezz_cool;@chokiaan @ganjarpranowo Cari sendiri ya mas, yang dilakukan oleh pak suparwi sudah benar dengan melapor kepolisi karna lahan itu ada 2 nama sah, yang dipegang pak suparwi dan PU, hanya bisa diselesaikan dipengadilan, dan tinggal tunggu polisi naikan ini ke kejaksaan, skrang tnggal tunggu hasil dr polisi;LAMPUNG;1
746;27/11/2022 20:22;wowowow33x;cc: @ganjarpranowo @dyah_h_pratiwi  https://t.co/rjvt9SVTJ6;LAMPUNG;0
747;27/11/2022 20:18;daawammm;@chokiaan @ganjarpranowo Pripun Pak @ganjarpranowo;LAMPUNG;1
748;27/11/2022 19:08;ardhisinyoymai2;@ganjarpranowo Tugiman membikin nyaman;LAMPUNG;0
749;27/11/2022 18:58;Bella17751025;@ChusnulCh__ @arsul_sani @ganjarpranowo Nih Bong Buzzer dongo (Buzzer yg lain dapat aliran dana) kalau buzzer satu ini aliran dongo  https://t.co/jBoQCZlUhH;LAMPUNG;0
750;27/11/2022 18:12;seknasganjar;Ketua SGI DPW KALSEL : Lampu Hijau Presiden Jokowi Meskipun secara tidak langsung Sosok Pemimpin itu adalah Bapak Ganjar Pranowo  @jokowi  @ganjarpranowo  https://t.co/EP8ZX1wkio;LAMPUNG;1
751;27/11/2022 17:37;dikajohn;@gamalharisST @ganjarpranowo qubro siswo aja;LAMPUNG;0
752;27/11/2022 17:03;PRABUOOOO9;@LekMarteg @ganjarpranowo Mantap 👍❤️🇮🇩;LAMPUNG;1
753;27/11/2022 16:56;Karyanti8;@ganjarpranowo Waah kok tambah muda dan ganteng,dahi gak ada kerutan  Berarti gak masuk kriteria pak Jokowi dong;LAMPUNG;0
754;27/11/2022 16:56;nanda_nyz;@ganjarpranowo @veri_setiant_ kok koyok ono sing bedo;LAMPUNG;0
755;27/11/2022 16:49;Apin_Deva;@ganjarpranowo Donge di warna silver pak;LAMPUNG;0
756;27/11/2022 16:10;BuchroniK;@ganjarpranowo Berani bersaing?  https://t.co/hOnf4TNaZJ;LAMPUNG;0
757;27/11/2022 16:08;IgnatioDee;@ganjarpranowo Maskeran daun Binahong, biar kinclong Pak @ganjarpranowo 😀😀😀🙏;LAMPUNG;0
758;27/11/2022 16:02;s4niesolo;@ganjarpranowo Ngenomi...calon ikih...kudu dadi;LAMPUNG;1
759;27/11/2022 15:48;Jay_Riesman66;@baroesy @ganjarpranowo @aniesbaswedan Memang @aniesbaswedan teruji ngibulnya.  Coba @baroesy tunjukkan di mana Lab. Covid yg dibuat @aniesbaswedan? Juga mana robot pemadam kebakaran? Lalu mana RS Covid buatan @aniesbaswedan?;LAMPUNG;0
760;27/11/2022 15:30;AhyariMohammad;@ganjarpranowo sehat slalu pak ganjar;LAMPUNG;1
761;27/11/2022 15:29;ganjarmilenial4;Ganjar milenial center Koordinator wilayah Jabodetabek @edyfaaa @ganjar_center @ganjarpranowo  #ganjarmilenialcenterjabodetabek #ganjarpranowofor2024 semangat mengabdi membangun negeri 🇮🇩  https://t.co/ux02hg4BBb;LAMPUNG;1
